#location service enabled;location service initializing;location updated;heading updated;location provider;location provider class;UTC device;UTC location;lat;lng;accuracy[m];user heading[°];device orientation[°];speed;has gps fix;satellites used;satellites in view
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145033.831;20180516-145033.000;48.35719815;15.61065819;3.2;211.4;213.0;4.4;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145034.332;20180516-145034.000;48.35718495;15.61064727;3.2;211.7;205.6;5.4;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145034.842;20180516-145034.000;48.35718495;15.61064727;3.2;211.7;205.9;5.4;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145035.342;20180516-145035.000;48.35717528;15.61063597;3.2;211.4;206.5;3.1;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145035.846;20180516-145035.000;48.35717528;15.61063597;3.2;211.4;211.0;3.1;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145036.347;20180516-145036.000;48.35716587;15.61062449;3.2;220.5;217.3;4.8;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145036.848;20180516-145036.000;48.35716587;15.61062449;3.2;220.5;222.8;4.8;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145037.353;20180516-145037.000;48.35715553;15.61061269;3.2;220.4;209.2;4.2;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145037.853;20180516-145037.000;48.35715553;15.61061269;3.2;220.4;210.0;4.2;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145038.362;20180516-145038.000;48.35714603;15.61060086;3.2;220.4;204.3;4.5;True;11;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145038.871;20180516-145038.000;48.35714603;15.61060086;3.2;220.4;188.9;4.5;True;11;18
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145039.365;20180516-145039.000;48.35713753;15.61059051;3.2;220.4;204.3;3.4;True;12;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145039.867;20180516-145039.000;48.35713753;15.61059051;3.2;220.4;170.2;3.4;True;12;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145040.369;20180516-145040.000;48.35712849;15.61058375;3.2;174.8;169.2;4.8;True;12;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145040.874;20180516-145040.000;48.35712849;15.61058375;3.2;174.8;165.3;4.8;True;12;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145041.377;20180516-145041.000;48.35711841;15.61058153;3.2;174.4;148.5;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145041.884;20180516-145041.000;48.35711841;15.61058153;3.2;174.4;149.0;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145042.386;20180516-145042.000;48.35711011;15.61058654;3.2;173.8;140.7;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145042.887;20180516-145042.000;48.35711011;15.61058654;3.2;173.8;142.3;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145043.392;20180516-145043.000;48.35710136;15.61059581;3.2;145.0;142.6;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145043.893;20180516-145043.000;48.35710136;15.61059581;3.2;145.0;133.5;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145044.396;20180516-145044.000;48.35709564;15.61060532;3.2;144.7;155.5;2.7;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145044.900;20180516-145044.000;48.35709564;15.61060532;3.2;144.7;151.7;2.7;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145045.405;20180516-145045.000;48.35708868;15.61061658;3.2;145.8;132.9;5.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145045.907;20180516-145045.000;48.35708868;15.61061658;3.2;145.8;131.8;5.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145046.407;20180516-145046.000;48.35707844;15.61063040;3.2;145.6;165.1;5.1;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145046.911;20180516-145046.000;48.35707844;15.61063040;3.2;145.6;158.2;5.1;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145047.413;20180516-145047.000;48.35706854;15.61064181;3.2;145.7;166.4;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145047.918;20180516-145047.000;48.35706854;15.61064181;3.2;145.7;130.5;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145048.424;20180516-145048.000;48.35705725;15.61065241;3.2;157.7;148.2;5.3;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145048.925;20180516-145048.000;48.35705725;15.61065241;3.2;157.7;149.5;5.3;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145049.427;20180516-145049.000;48.35704504;15.61066320;3.2;157.2;130.0;5.6;True;11;17
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145049.928;20180516-145049.000;48.35704504;15.61066320;3.2;157.2;131.6;5.6;True;11;17
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145050.434;20180516-145050.000;48.35703351;15.61067254;3.2;142.1;153.9;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145050.936;20180516-145050.000;48.35703351;15.61067254;3.2;142.1;149.6;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145051.443;20180516-145051.000;48.35702362;15.61068164;3.2;142.0;135.3;4.3;True;11;17
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145051.947;20180516-145051.000;48.35702362;15.61068164;3.2;142.0;122.4;4.3;True;11;17
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145052.447;20180516-145052.000;48.35701327;15.61069170;3.2;142.1;115.6;4.9;True;12;17
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145052.951;20180516-145052.000;48.35701327;15.61069170;3.2;142.1;112.9;4.9;True;12;17
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145053.450;20180516-145053.000;48.35700484;15.61070299;3.2;122.2;102.4;4.2;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145053.956;20180516-145053.000;48.35700484;15.61070299;3.2;122.2;106.5;4.2;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145054.462;20180516-145054.000;48.35700013;15.61071536;3.2;120.8;66.9;3.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145054.964;20180516-145054.000;48.35700013;15.61071536;3.2;120.8;32.7;3.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145055.466;20180516-145055.000;48.35700266;15.61072933;3.2;121.2;51.7;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145055.975;20180516-145055.000;48.35700266;15.61072933;3.2;121.2;3.8;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145056.476;20180516-145056.000;48.35701006;15.61074389;3.2;121.3;25.5;4.3;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145056.972;20180516-145056.000;48.35701006;15.61074389;3.2;121.3;12.3;4.3;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145057.477;20180516-145057.000;48.35702288;15.61075324;3.2;2.6;358.6;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145057.977;20180516-145057.000;48.35702288;15.61075324;3.2;2.6;338.0;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145058.480;20180516-145058.000;48.35703598;15.61075461;3.2;2.2;355.0;3.4;True;12;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145058.980;20180516-145059.000;48.35705045;15.61075187;3.2;2.9;348.7;5.2;True;12;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145059.487;20180516-145059.000;48.35705045;15.61075187;3.2;2.9;332.0;5.2;True;12;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145059.990;20180516-145059.000;48.35705045;15.61075187;3.2;2.9;9.8;5.2;True;12;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145100.495;20180516-145100.000;48.35706512;15.61074929;3.2;2.9;340.7;4.1;True;12;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145100.996;20180516-145101.000;48.35707753;15.61074628;3.2;346.4;347.0;4.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145101.505;20180516-145101.000;48.35707753;15.61074628;3.2;346.4;350.9;4.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145102.001;20180516-145102.000;48.35708991;15.61074237;3.2;346.7;345.2;4.6;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145102.508;20180516-145102.000;48.35708991;15.61074237;3.2;346.7;313.2;4.6;True;12;18
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145103.006;20180516-145103.000;48.35710008;15.61073872;3.2;346.7;341.3;2.9;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145103.515;20180516-145103.000;48.35710008;15.61073872;3.2;346.7;342.1;2.9;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145104.011;20180516-145104.000;48.35711011;15.61073740;3.2;346.7;347.8;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145104.522;20180516-145104.000;48.35711011;15.61073740;3.2;346.7;334.3;4.6;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145105.021;20180516-145105.000;48.35711997;15.61073681;3.2;346.7;346.0;3.2;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145105.527;20180516-145105.000;48.35711997;15.61073681;3.2;346.7;337.9;3.2;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145106.023;20180516-145106.000;48.35712867;15.61073780;3.2;12.7;21.8;3.9;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145106.534;20180516-145106.000;48.35712867;15.61073780;3.2;12.7;3.6;3.9;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145107.033;20180516-145107.000;48.35713823;15.61074005;3.2;13.0;13.6;3.4;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145107.545;20180516-145107.000;48.35713823;15.61074005;3.2;13.0;27.8;3.4;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145108.042;20180516-145108.000;48.35714831;15.61074465;3.2;28.6;20.2;4.1;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145108.547;20180516-145108.000;48.35714831;15.61074465;3.2;28.6;36.3;4.1;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145109.046;20180516-145109.000;48.35715716;15.61075002;3.2;28.7;10.6;3.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145109.552;20180516-145109.000;48.35715716;15.61075002;3.2;28.7;53.4;3.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145110.058;20180516-145110.000;48.35716825;15.61075873;3.2;44.7;60.3;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145110.562;20180516-145110.000;48.35716825;15.61075873;3.2;44.7;45.0;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145111.065;20180516-145111.000;48.35717825;15.61077032;3.2;45.2;55.0;3.7;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145111.567;20180516-145111.000;48.35717825;15.61077032;3.2;45.2;45.8;3.7;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145112.068;20180516-145112.000;48.35718668;15.61078382;3.2;45.1;33.3;5.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145112.573;20180516-145112.000;48.35718668;15.61078382;3.2;45.1;48.3;5.0;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145113.071;20180516-145113.000;48.35719477;15.61079877;3.2;45.1;75.5;4.4;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145113.582;20180516-145113.000;48.35719477;15.61079877;3.2;45.1;60.0;4.4;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145114.084;20180516-145114.000;48.35720478;15.61081439;3.2;50.1;55.4;5.8;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145114.587;20180516-145114.000;48.35720478;15.61081439;3.2;50.1;32.5;5.8;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145115.087;20180516-145115.000;48.35721589;15.61082682;3.2;40.9;351.9;4.8;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145115.592;20180516-145115.000;48.35721589;15.61082682;3.2;40.9;348.5;4.8;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145116.094;20180516-145116.000;48.35722605;15.61083127;3.2;346.1;318.5;3.7;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145116.602;20180516-145116.000;48.35722605;15.61083127;3.2;346.1;332.2;3.7;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145117.106;20180516-145117.000;48.35723510;15.61082790;3.2;345.8;314.5;4.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145117.607;20180516-145117.000;48.35723510;15.61082790;3.2;345.8;310.4;4.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145118.108;20180516-145118.000;48.35724486;15.61081733;3.2;345.7;306.6;4.8;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145118.611;20180516-145118.000;48.35724486;15.61081733;3.2;345.7;319.9;4.8;True;12;18
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145119.113;20180516-145119.000;48.35725481;15.61080113;3.2;345.7;305.8;5.3;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145119.621;20180516-145119.000;48.35725481;15.61080113;3.2;345.7;286.1;5.3;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145120.122;20180516-145120.000;48.35726429;15.61078287;3.2;345.6;320.4;4.7;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145120.625;20180516-145120.000;48.35726429;15.61078287;3.2;345.6;289.0;4.7;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145121.128;20180516-145121.000;48.35727012;15.61076318;3.2;305.2;286.1;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145121.630;20180516-145121.000;48.35727012;15.61076318;3.2;305.2;285.6;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145122.135;20180516-145122.000;48.35727557;15.61074194;3.2;295.0;265.3;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145122.643;20180516-145122.000;48.35727557;15.61074194;3.2;295.0;264.3;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145123.143;20180516-145123.000;48.35727841;15.61072284;3.2;281.8;269.8;4.3;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145123.645;20180516-145123.000;48.35727841;15.61072284;3.2;281.8;284.7;4.3;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145124.147;20180516-145124.000;48.35727938;15.61070662;3.2;274.5;261.8;4.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145124.653;20180516-145124.000;48.35727938;15.61070662;3.2;274.5;278.1;4.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145125.156;20180516-145125.000;48.35727746;15.61069002;3.2;266.1;283.8;4.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145125.658;20180516-145125.000;48.35727746;15.61069002;3.2;266.1;283.4;4.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145126.158;20180516-145126.000;48.35727612;15.61067771;3.2;345.7;270.8;3.0;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145126.666;20180516-145126.000;48.35727612;15.61067771;3.2;345.7;289.0;3.0;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145127.167;20180516-145127.000;48.35727878;15.61066678;3.2;290.1;299.6;4.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145127.669;20180516-145127.000;48.35727878;15.61066678;3.2;290.1;309.6;4.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145128.174;20180516-145128.000;48.35728525;15.61065382;3.2;319.6;325.7;5.4;True;11;17
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145128.677;20180516-145128.000;48.35728525;15.61065382;3.2;319.6;321.7;5.4;True;11;17
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145129.183;20180516-145129.000;48.35729540;15.61064368;3.2;319.7;320.9;4.6;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145129.684;20180516-145129.000;48.35729540;15.61064368;3.2;319.7;311.9;4.6;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145130.187;20180516-145130.000;48.35730516;15.61063442;3.2;322.5;304.0;4.5;True;12;18
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145130.689;20180516-145130.000;48.35730516;15.61063442;3.2;322.5;321.5;4.5;True;12;18
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145131.195;20180516-145131.000;48.35731503;15.61062426;3.2;322.3;307.3;4.9;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145131.700;20180516-145131.000;48.35731503;15.61062426;3.2;322.3;321.4;4.9;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145132.202;20180516-145132.000;48.35732543;15.61061161;3.2;322.3;322.7;5.1;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145132.704;20180516-145132.000;48.35732543;15.61061161;3.2;322.3;320.9;5.1;True;13;19
True;False;True;False;gps;DeviceLocationProviderAndroidNative;20180516-145133.206;20180516-145133.000;48.35733438;15.61060171;3.2;322.3;326.1;3.5;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145133.710;20180516-145133.000;48.35733438;15.61060171;3.2;322.3;319.3;3.5;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145134.213;20180516-145134.000;48.35734283;15.61059339;3.2;328.8;318.7;4.0;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145134.716;20180516-145134.000;48.35734283;15.61059339;3.2;328.8;297.7;4.0;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145135.223;20180516-145135.000;48.35734985;15.61058745;3.2;328.5;327.8;2.7;True;13;19
True;False;False;False;gps;DeviceLocationProviderAndroidNative;20180516-145135.725;20180516-145135.000;48.35734985;15.61058745;3.2;328.5;323.5;2.7;True;13;19
True;False;True;True;gps;DeviceLocationProviderAndroidNative;20180516-145136.226;20180516-145136.000;48.35735609;15.61058340;3.2;328.9;323.7;3.0;True;13;19
