#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20180524-163512.749;20180524-163513.000;60.19181000;24.96869660;4.0;255.6;286.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163513.263;20180524-163514.000;60.19179000;24.96865460;4.0;231.7;321.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163513.764;20180524-163514.000;60.19179000;24.96865460;4.0;231.7;280.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163514.165;20180524-163515.000;60.19179000;24.96862220;4.0;252.9;313.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163514.701;20180524-163516.000;60.19180300;24.96859740;3.0;258.1;322.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163515.204;20180524-163516.000;60.19180300;24.96859740;3.0;258.1;336.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163515.736;20180524-163517.000;60.19182210;24.96856000;3.0;277.6;325.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163516.240;20180524-163517.000;60.19182210;24.96856000;3.0;277.6;346.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163516.742;20180524-163518.000;60.19184000;24.96854000;3.0;294.2;319.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163517.240;20180524-163518.000;60.19184000;24.96854000;3.0;294.2;351.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163517.745;20180524-163519.000;60.19185260;24.96852000;3.0;302.2;311.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163518.243;20180524-163519.000;60.19185260;24.96852000;3.0;302.2;333.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163518.742;20180524-163520.000;60.19186780;24.96849820;3.0;304.0;287.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163519.244;20180524-163520.000;60.19186780;24.96849820;3.0;304.0;333.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163519.746;20180524-163521.000;60.19188310;24.96847530;3.0;305.7;281.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163520.252;20180524-163521.000;60.19188310;24.96847530;3.0;305.7;338.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163520.746;20180524-163522.000;60.19189450;24.96845820;3.0;303.6;278.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163521.251;20180524-163522.000;60.19189450;24.96845820;3.0;303.6;317.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163521.749;20180524-163523.000;60.19190220;24.96844670;3.0;304.0;306.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163522.250;20180524-163523.000;60.19190220;24.96844670;3.0;304.0;331.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163522.749;20180524-163524.000;60.19191360;24.96843000;3.0;303.9;322.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163523.252;20180524-163524.000;60.19191360;24.96843000;3.0;303.9;316.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163523.753;20180524-163525.000;60.19192500;24.96840480;3.0;301.5;336.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163524.255;20180524-163525.000;60.19192500;24.96840480;3.0;301.5;322.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163524.736;20180524-163526.000;60.19193270;24.96838000;3.0;297.4;305.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163525.239;20180524-163526.000;60.19193270;24.96838000;3.0;297.4;311.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163525.741;20180524-163527.000;60.19193650;24.96835710;3.0;291.3;322.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163526.255;20180524-163527.000;60.19193650;24.96835710;3.0;291.3;322.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163526.755;20180524-163528.000;60.19193650;24.96832850;3.0;282.8;341.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163527.260;20180524-163528.000;60.19193650;24.96832850;3.0;282.8;328.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163527.740;20180524-163529.000;60.19194410;24.96829800;3.0;280.2;306.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163528.246;20180524-163529.000;60.19194410;24.96829800;3.0;280.2;312.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163528.744;20180524-163530.000;60.19194790;24.96827320;3.0;278.0;320.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163529.246;20180524-163530.000;60.19194790;24.96827320;3.0;278.0;298.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163529.744;20180524-163531.000;60.19195000;24.96825220;3.0;277.1;313.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163530.249;20180524-163531.000;60.19195000;24.96825220;3.0;277.1;296.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163530.744;20180524-163532.000;60.19196000;24.96822740;3.0;282.6;317.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163531.248;20180524-163532.000;60.19196000;24.96822740;3.0;282.6;303.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163531.751;20180524-163533.000;60.19196320;24.96820450;3.0;281.1;319.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163532.252;20180524-163533.000;60.19196320;24.96820450;3.0;281.1;287.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163532.771;20180524-163534.000;60.19196700;24.96818160;3.0;281.2;317.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163533.268;20180524-163534.000;60.19196700;24.96818160;3.0;281.2;298.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163533.771;20180524-163535.000;60.19197000;24.96815490;3.0;281.4;314.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163534.272;20180524-163535.000;60.19197000;24.96815490;3.0;281.4;300.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163534.753;20180524-163536.000;60.19197460;24.96812630;3.0;278.2;325.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163535.255;20180524-163536.000;60.19197460;24.96812630;3.0;278.2;301.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163535.753;20180524-163537.000;60.19198230;24.96809580;3.0;279.8;335.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163536.258;20180524-163537.000;60.19198230;24.96809580;3.0;279.8;307.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163536.756;20180524-163538.000;60.19199000;24.96807000;3.0;281.6;331.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163537.259;20180524-163538.000;60.19199000;24.96807000;3.0;281.6;307.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163537.766;20180524-163539.000;60.19199750;24.96804430;3.0;284.0;331.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163538.257;20180524-163539.000;60.19199750;24.96804430;3.0;284.0;298.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163538.754;20180524-163540.000;60.19200000;24.96801570;3.0;283.0;320.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163539.261;20180524-163540.000;60.19200000;24.96801570;3.0;283.0;301.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163539.761;20180524-163541.000;60.19201000;24.96798520;3.0;284.0;322.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163540.264;20180524-163541.000;60.19201000;24.96798520;3.0;284.0;295.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163540.779;20180524-163542.000;60.19201660;24.96795460;3.0;282.9;344.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163541.281;20180524-163542.000;60.19201660;24.96795460;3.0;282.9;298.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163541.781;20180524-163543.000;60.19202420;24.96792600;3.0;282.6;317.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163542.285;20180524-163543.000;60.19202420;24.96792600;3.0;282.6;314.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163542.760;20180524-163544.000;60.19203000;24.96789550;3.0;284.0;301.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163543.268;20180524-163544.000;60.19203000;24.96789550;3.0;284.0;295.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163543.784;20180524-163545.000;60.19204000;24.96786310;3.0;283.7;314.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163544.284;20180524-163545.000;60.19204000;24.96786310;3.0;283.7;320.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163544.787;20180524-163546.000;60.19204710;24.96783000;3.0;283.7;316.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163545.289;20180524-163546.000;60.19204710;24.96783000;3.0;283.7;289.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163545.785;20180524-163547.000;60.19205470;24.96780780;3.0;284.7;320.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163546.288;20180524-163547.000;60.19205470;24.96780780;3.0;284.7;213.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163546.770;20180524-163548.000;60.19206240;24.96779250;3.0;288.7;257.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163547.285;20180524-163548.000;60.19206240;24.96779250;3.0;288.7;246.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163547.772;20180524-163549.000;60.19207000;24.96777340;3.0;289.9;46.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163548.270;20180524-163549.000;60.19207000;24.96777340;3.0;289.9;244.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163548.772;20180524-163550.000;60.19207760;24.96774860;3.0;291.1;30.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163549.276;20180524-163550.000;60.19207760;24.96774860;3.0;291.1;315.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163549.776;20180524-163551.000;60.19208530;24.96772580;3.0;291.0;343.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163550.278;20180524-163551.000;60.19208530;24.96772580;3.0;291.0;299.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163550.781;20180524-163552.000;60.19209000;24.96770100;3.0;287.0;334.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163551.296;20180524-163552.000;60.19209000;24.96770100;3.0;287.0;286.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163551.799;20180524-163553.000;60.19209670;24.96767430;3.0;285.1;345.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163552.281;20180524-163553.000;60.19209670;24.96767430;3.0;285.1;262.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163552.783;20180524-163554.000;60.19210000;24.96765330;3.0;283.1;135.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163553.298;20180524-163554.000;60.19210000;24.96765330;3.0;283.1;52.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163553.798;20180524-163555.000;60.19211200;24.96763230;3.0;285.8;268.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163554.301;20180524-163555.000;60.19211200;24.96763230;3.0;285.8;242.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163554.800;20180524-163556.000;60.19212000;24.96761510;3.0;289.4;261.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163555.298;20180524-163556.000;60.19212000;24.96761510;3.0;289.4;248.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163555.801;20180524-163557.000;60.19212340;24.96760180;3.0;289.4;274.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163556.304;20180524-163557.000;60.19212340;24.96760180;3.0;289.4;330.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163556.806;20180524-163558.000;60.19213490;24.96758000;3.0;291.7;205.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163557.305;20180524-163558.000;60.19213490;24.96758000;3.0;291.7;350.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163557.807;20180524-163559.000;60.19214250;24.96756170;3.0;295.1;233.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163558.310;20180524-163559.000;60.19214250;24.96756170;3.0;295.1;60.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163558.807;20180524-163600.000;60.19215000;24.96754650;3.0;294.2;265.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163559.310;20180524-163600.000;60.19215000;24.96754650;3.0;294.2;114.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163559.809;20180524-163601.000;60.19215770;24.96752170;3.0;292.3;129.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163600.308;20180524-163601.000;60.19215770;24.96752170;3.0;292.3;132.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163600.809;20180524-163602.000;60.19216540;24.96749690;3.0;290.8;123.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163601.313;20180524-163602.000;60.19216540;24.96749690;3.0;290.8;325.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163601.794;20180524-163603.000;60.19217300;24.96747590;3.0;290.2;291.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163602.296;20180524-163603.000;60.19217300;24.96747590;3.0;290.2;312.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163602.798;20180524-163604.000;60.19217680;24.96744350;3.0;285.3;333.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163603.297;20180524-163604.000;60.19217680;24.96744350;3.0;285.3;313.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163603.798;20180524-163605.000;60.19217680;24.96740720;3.0;281.0;314.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163604.299;20180524-163605.000;60.19217680;24.96740720;3.0;281.0;275.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163604.798;20180524-163606.000;60.19218440;24.96737670;3.0;280.1;228.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163605.300;20180524-163606.000;60.19218440;24.96737670;3.0;280.1;169.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163605.800;20180524-163607.000;60.19219000;24.96735380;3.0;278.6;224.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163606.303;20180524-163607.000;60.19219000;24.96735380;3.0;278.6;268.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163606.805;20180524-163608.000;60.19219590;24.96733000;3.0;280.4;339.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163607.302;20180524-163608.000;60.19219590;24.96733000;3.0;280.4;277.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163607.803;20180524-163609.000;60.19220350;24.96730000;3.0;284.0;326.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163608.304;20180524-163609.000;60.19220350;24.96730000;3.0;284.0;280.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163608.807;20180524-163610.000;60.19221000;24.96727560;4.0;284.2;312.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163609.306;20180524-163610.000;60.19221000;24.96727560;4.0;284.2;276.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163609.824;20180524-163611.000;60.19221500;24.96724890;4.0;283.4;336.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163610.326;20180524-163611.000;60.19221500;24.96724890;4.0;283.4;290.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163610.820;20180524-163612.000;60.19222260;24.96721460;3.0;283.1;2.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163611.326;20180524-163612.000;60.19222260;24.96721460;3.0;283.1;281.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163611.823;20180524-163613.000;60.19223000;24.96718410;3.0;282.9;18.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163612.327;20180524-163613.000;60.19223000;24.96718410;3.0;282.9;264.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163612.809;20180524-163614.000;60.19223000;24.96714210;3.0;279.2;47.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163613.315;20180524-163614.000;60.19223000;24.96714210;3.0;279.2;213.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163613.814;20180524-163615.000;60.19223000;24.96710780;4.0;276.5;105.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163614.313;20180524-163615.000;60.19223000;24.96710780;4.0;276.5;245.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163614.813;20180524-163616.000;60.19222260;24.96708680;3.0;268.6;37.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163615.317;20180524-163616.000;60.19222260;24.96708680;3.0;268.6;265.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180524-163615.818;20180524-163617.000;60.19220730;24.96706770;3.0;255.6;191.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180524-163616.315;20180524-163617.000;60.19220730;24.96706770;3.0;255.6;23.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
